e_changed_log_length,e_changed_loc_,e_loc_,e_chang_count_,e_bug_count_,m_MaxCyclomatic,m_SumEssential,m_SumCyclomatic,m_CountLineBlank,m_AvgCyclomatic,m_AvgCyclomaticStrict,m_AvgCyclomaticModified,m_SumCyclomaticStrict,m_CountStmtDecl,m_CountLineCodeExe,m_CountLineComment,m_MaxCyclomaticStrict,m_CountLineCode,m_CountStmtExe,m_MaxCyclomaticModified,m_CountLineCodeDecl,m_CountDeclFunction,m_CountLine,m_CountDeclClass,m_CountStmt,m_SumCyclomaticModified,md_MaxCyclomatic,md_SumEssential,md_SumCyclomatic,md_CountLineBlank,md_AvgCyclomatic,md_AvgCyclomaticStrict,md_AvgCyclomaticModified,md_SumCyclomaticStrict,md_CountStmtDecl,md_CountLineCodeExe,md_CountLineComment,md_MaxCyclomaticStrict,md_CountLineCode,md_CountStmtExe,md_MaxCyclomaticModified,md_CountLineCodeDecl,md_CountDeclFunction,md_CountLine,md_CountStmt,md_SumCyclomaticModified,_class_
197,1,102,10,2,2,2,3,7,1,2,1,4,6,8,62,3,33,5,2,17,2,102,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,1,81,11,2,1,1,1,5,1,1,1,1,2,0,66,1,10,0,1,6,1,81,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,5,85,6,6,1,1,1,5,1,1,1,1,2,0,72,1,8,0,1,4,1,85,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,N
197,5,83,5,4,3,1,3,3,3,3,3,3,6,7,53,3,27,6,3,10,1,83,1,12,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
197,16,189,12,8,4,3,6,18,2,2,2,6,12,12,128,4,43,10,4,21,3,189,1,22,6,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,4,0,0,N
197,7,77,4,4,2,1,2,5,2,2,2,2,5,3,54,2,18,3,2,9,1,77,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
197,2,76,7,4,2,1,2,3,2,2,2,2,3,3,56,2,17,3,2,8,1,76,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,9,127,10,7,1,5,5,13,1,1,1,5,9,5,83,1,32,4,1,15,5,127,1,13,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,Y
197,3,56,5,3,0,0,0,2,0,0,0,0,1,0,52,0,2,0,0,2,0,56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,N
197,1,150,9,8,2,8,9,20,1,1,1,9,13,7,82,2,48,7,2,21,8,150,1,20,9,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,10,587,30,17,6,27,56,58,2,2,2,63,55,111,177,7,352,92,6,109,27,587,1,147,56,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,1,100,2,2,1,4,4,8,1,1,1,4,5,3,71,1,21,2,1,8,4,100,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,7,123,9,4,1,8,8,11,1,1,1,8,9,0,95,1,17,0,1,15,8,123,1,9,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,N
197,9,131,12,7,1,8,8,8,1,1,1,8,13,8,81,1,42,8,1,16,8,131,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,-7,0,0,-7,0,-7,0,0,N
197,18,878,11,10,7,41,70,90,2,2,2,73,104,145,327,8,462,128,7,164,32,879,1,232,70,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,7,82,32,28,1,14,14,5,1,1,1,14,15,0,50,1,27,0,1,25,14,82,1,15,14,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,Y
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,2,15,1,1,0,0,0,3,0,0,0,0,1,0,5,0,7,0,0,5,0,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,10,69,4,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,22,309,20,13,4,17,23,36,1,1,1,23,41,58,92,4,181,47,4,67,13,309,1,88,23,0,0,0,0,0,0,0,0,0,0,0,0,-4,0,0,-4,0,-4,0,0,Y
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,10,69,4,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,7,68,3,2,0,0,0,6,0,0,0,0,1,0,57,0,5,0,0,3,0,68,1,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-7,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,18,113,6,3,2,2,3,11,1,1,1,3,10,8,61,2,41,6,2,23,2,113,1,16,3,0,0,0,0,0,0,0,0,0,0,-4,0,0,0,0,0,0,-4,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,14,461,10,9,7,28,43,46,2,2,2,47,54,100,137,11,278,91,7,94,18,461,1,145,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
197,12,167,5,5,3,6,10,20,1,1,1,10,13,18,83,3,64,15,3,21,6,167,2,28,10,0,0,0,1,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-2,0,0,Y
197,10,69,4,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,2,23,1,1,1,1,1,4,1,1,1,1,2,1,8,1,11,1,1,6,1,23,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,14,156,12,8,2,7,9,19,1,1,1,9,14,13,81,2,56,11,2,23,7,156,1,25,9,0,0,0,0,0,0,0,0,0,0,-1,0,-3,0,0,-3,0,-4,0,0,Y
197,9,69,4,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-5,0,0,-5,0,-7,0,0,N
197,9,119,5,4,3,3,6,17,2,2,2,7,6,13,62,3,40,12,3,11,3,119,1,18,6,0,0,0,-1,0,0,0,0,0,0,-1,0,-5,0,0,-5,0,-7,0,0,N
197,11,198,7,6,2,8,13,24,1,2,1,18,14,24,103,3,71,24,2,19,8,198,1,38,13,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,0,-4,0,-5,0,0,N
197,18,518,11,10,14,27,59,48,3,3,3,62,85,129,77,16,394,113,14,126,18,518,2,198,59,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,4,0,0,Y
197,11,93,6,4,1,2,2,10,1,1,1,2,4,2,64,1,19,2,1,11,2,93,1,6,2,0,0,0,-1,0,0,0,0,0,0,-1,0,-5,0,0,-5,0,-7,0,0,Y
197,18,360,19,13,4,28,34,42,1,1,1,39,43,55,124,5,194,50,4,71,21,360,1,93,34,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,Y
197,10,69,4,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,1,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,9,92,5,3,0,0,0,10,0,0,0,0,1,0,75,0,7,0,0,5,0,92,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-5,0,0,-5,0,-7,0,0,N
197,8,67,3,2,0,0,0,5,0,0,0,0,1,0,57,0,5,0,0,3,0,67,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,3,65,5,2,0,0,0,3,0,0,0,0,4,0,54,0,8,0,0,6,0,65,1,4,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,5,67,5,3,0,0,0,4,0,0,0,0,4,0,54,0,9,0,0,7,0,67,1,4,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,Y
197,3,62,4,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,11,718,39,27,7,42,66,80,2,2,2,80,120,123,194,12,445,109,7,180,31,718,2,229,66,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,10,69,4,2,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,2,71,5,3,0,0,0,8,0,0,0,0,1,0,56,0,7,0,0,5,0,71,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,10,69,3,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,13,96,6,5,1,1,1,10,1,1,1,1,5,4,62,1,24,2,1,16,1,96,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,-5,0,0,-5,0,-5,0,0,N
197,3,62,3,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,3,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,3,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,3,62,3,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,11,71,3,3,0,0,0,7,0,0,0,0,2,0,55,0,9,0,0,7,0,71,1,2,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-5,0,0,-5,0,-7,0,0,N
197,3,62,3,2,0,0,0,3,0,0,0,0,1,0,54,0,5,0,0,3,0,62,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-1,0,0,-1,0,-3,0,0,N
197,10,69,3,3,0,0,0,7,0,0,0,0,1,0,55,0,7,0,0,5,0,69,1,1,0,0,0,0,-1,0,0,0,0,0,0,-1,0,-6,0,0,-6,0,-8,0,0,N
197,14,61,3,2,0,0,0,2,0,0,0,0,1,0,54,0,5,0,0,3,0,61,1,1,0,0,0,0,-4,0,0,0,0,0,0,-4,0,-6,0,0,-6,0,-14,0,0,N
197,2,64,2,2,0,0,0,3,0,0,0,0,1,0,54,0,7,0,0,5,0,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,14,61,3,2,0,0,0,2,0,0,0,0,1,0,54,0,5,0,0,3,0,61,1,1,0,0,0,0,-4,0,0,0,0,0,0,-4,0,-6,0,0,-6,0,-14,0,0,N
197,2,64,2,2,0,0,0,3,0,0,0,0,1,0,54,0,7,0,0,5,0,64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,13,110,1,1,2,2,3,9,1,1,1,3,6,8,68,2,33,7,2,17,2,110,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,N
197,4,80,3,3,1,1,1,4,1,1,1,1,3,1,60,1,16,1,1,11,1,80,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,14,11,1,1,0,0,0,1,0,0,0,0,1,0,5,0,5,0,0,3,0,11,1,1,0,0,0,0,-4,0,0,0,0,0,0,-4,0,-6,0,0,-6,0,-14,0,0,N
197,14,11,1,1,0,0,0,1,0,0,0,0,1,0,5,0,5,0,0,3,0,11,1,1,0,0,0,0,-4,0,0,0,0,0,0,-4,0,-6,0,0,-6,0,-14,0,0,N
197,11,255,3,2,6,5,13,26,2,2,2,14,25,42,108,7,121,31,6,47,5,255,1,56,13,0,0,0,1,0,0,0,0,0,0,0,0,-4,0,0,-4,0,-3,0,0,N
197,28,368,6,4,6,18,30,39,1,1,1,31,54,73,92,7,238,67,6,89,18,368,2,121,30,0,0,0,1,0,0,0,0,0,0,0,0,13,0,0,13,0,14,0,0,N
197,6,99,2,2,1,4,4,11,1,1,1,4,11,0,69,1,19,0,1,17,4,99,1,11,4,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,6,398,5,5,12,14,39,39,3,4,3,47,57,85,108,17,251,71,12,76,11,398,1,128,39,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,4,169,8,5,1,9,9,17,1,1,1,9,11,14,99,1,53,14,1,19,9,169,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,16,150,7,5,3,7,8,14,1,1,1,8,13,17,66,3,71,13,3,32,5,150,1,26,8,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,4,0,0,N
197,11,190,8,6,7,14,17,16,2,2,2,17,21,34,78,7,96,31,7,38,8,190,1,52,17,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,Y
197,9,181,10,10,1,30,30,39,1,1,1,30,31,0,92,1,50,0,1,48,30,181,1,31,30,0,0,0,0,0,0,0,0,0,0,0,0,-3,0,0,-3,0,-3,0,0,N
197,5,87,5,5,1,3,3,11,1,1,1,3,9,0,59,1,17,0,1,15,3,87,1,9,3,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,23,288,6,5,3,11,15,23,2,2,2,15,11,43,148,3,117,35,3,30,7,288,1,46,15,0,0,0,0,0,0,0,0,0,0,-1,0,-4,0,0,-4,0,-5,0,0,Y
197,4,130,8,5,3,3,6,13,2,2,2,6,8,12,64,3,53,12,3,27,3,130,1,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,16,169,1,1,2,5,7,10,1,1,1,7,8,16,93,2,66,13,2,30,5,169,1,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,18,147,11,5,3,3,6,7,2,2,2,6,8,23,73,3,67,17,3,26,3,147,1,25,6,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,1,99,5,1,1,2,2,10,1,1,1,2,6,0,76,1,13,0,1,11,2,99,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-1,0,0,N
197,2,105,6,2,1,3,3,8,1,1,1,3,3,2,75,1,22,2,1,12,3,105,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
197,2,171,5,1,1,3,3,8,1,1,1,3,4,2,142,1,21,2,1,11,3,171,1,6,3,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,-2,0,-2,0,0,N
197,2,204,1,1,1,10,10,21,1,1,1,10,13,9,130,1,53,9,1,22,10,204,1,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
101,2,159,16,10,6,4,9,18,2,2,2,10,20,18,59,7,82,17,6,42,4,159,1,37,9,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,N
101,4,585,31,17,6,27,56,57,2,2,2,63,55,111,177,7,351,92,6,108,27,585,1,147,56,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-2,0,0,Y
107,1,68,6,4,0,0,0,4,0,0,0,0,5,0,54,0,10,0,0,8,0,68,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,N
107,29,745,40,27,7,43,68,82,2,2,2,82,122,137,195,12,469,120,7,184,32,745,2,242,68,0,1,2,2,0,0,0,2,2,14,1,0,24,11,0,4,1,27,13,2,Y
107,25,280,4,2,6,6,14,29,2,2,2,15,31,49,111,7,140,38,6,57,6,280,1,69,14,0,1,1,3,0,0,0,1,6,7,3,0,19,7,0,10,1,25,13,1,Y
107,1,100,3,2,1,4,4,11,1,1,1,4,12,0,69,1,20,0,1,18,4,100,1,12,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,N
107,159,463,6,5,8,18,45,52,3,3,3,56,66,98,121,13,290,79,8,90,15,463,1,145,45,-4,4,6,13,0,-1,0,9,9,13,13,-4,39,8,-4,14,4,65,17,6,Y
84,1,281,5,3,6,6,14,29,2,2,2,15,31,49,111,7,141,38,6,58,6,281,1,69,14,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,N
84,4,683,1,1,8,29,54,71,2,3,2,69,74,139,233,12,380,101,8,110,21,684,1,175,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
55,175,612,16,13,14,17,43,63,3,4,3,46,113,148,117,16,432,127,14,178,11,612,1,240,43,0,0,1,15,0,0,0,1,28,7,16,0,46,1,0,37,0,77,29,1,Y
81,32,340,3,1,9,12,25,41,3,3,3,27,51,72,74,10,225,61,9,99,7,340,1,112,25,0,0,0,1,0,0,0,0,6,6,3,0,14,1,0,8,0,18,7,0,Y
191,30,228,8,6,3,9,17,27,1,2,1,22,15,37,106,4,95,37,3,25,9,228,1,52,17,1,1,4,3,0,0,0,4,1,13,3,1,24,13,1,6,1,30,14,4,Y
120,24,93,5,3,1,2,2,9,1,1,1,2,3,4,61,1,23,3,1,13,2,93,1,6,2,1,2,2,2,1,1,1,2,2,4,6,1,16,3,1,8,2,24,5,2,N
120,21,167,13,9,2,8,10,19,1,1,1,10,15,17,85,2,63,15,2,24,8,167,1,30,10,0,1,1,0,0,0,0,1,1,4,4,0,7,4,0,1,1,11,5,1,N
71,9,318,21,14,4,18,24,37,1,1,1,24,42,59,95,4,186,48,4,69,14,318,1,90,24,0,1,1,1,0,0,0,1,1,1,3,0,5,1,0,2,1,9,2,1,Y
71,8,469,11,10,7,29,44,47,2,2,2,48,55,101,140,11,282,92,7,95,19,469,1,147,44,0,1,1,1,0,0,0,1,1,1,3,0,4,1,0,1,1,8,2,1,Y
72,4,102,11,2,2,2,3,7,1,1,1,3,6,7,64,2,32,5,2,17,2,102,1,11,3,0,0,0,0,0,-1,0,-1,0,-1,2,-1,-1,0,0,0,0,0,0,0,N
80,4,102,12,2,2,2,3,7,1,2,1,4,6,8,62,3,33,5,2,17,2,102,1,11,3,0,0,0,0,0,1,0,1,0,1,-2,1,1,0,0,0,0,0,0,0,Y
85,11,621,17,14,14,17,44,63,4,4,4,47,113,154,117,16,441,131,14,179,11,621,1,244,44,0,0,1,0,1,0,1,1,0,6,0,0,9,4,0,1,0,9,4,1,Y
52,19,760,41,28,7,44,69,84,2,2,2,83,124,138,199,12,478,121,7,190,33,760,2,245,69,0,1,1,2,0,0,0,1,2,1,4,0,9,1,0,6,1,15,3,1,Y
82,11,168,17,10,7,4,10,18,2,2,2,11,22,22,59,8,91,21,7,45,4,168,1,43,10,1,0,1,0,0,0,0,1,2,4,0,1,9,4,1,3,0,9,6,1,Y
132,64,232,18,11,7,9,18,26,2,2,2,19,32,34,74,8,132,33,7,58,9,232,1,65,18,0,5,8,8,0,0,0,8,10,12,15,0,41,12,0,13,5,64,22,8,Y
65,11,759,42,29,7,44,70,83,2,2,2,84,123,140,199,12,478,123,7,186,33,759,2,246,70,0,0,1,-1,0,0,0,1,-1,2,0,0,0,2,0,-4,0,-1,1,1,Y
57,24,777,43,30,7,46,72,85,2,2,2,86,125,142,207,12,486,125,7,188,35,777,2,250,72,0,2,2,2,0,0,0,2,2,2,8,0,8,2,0,2,2,18,4,2,Y
130,38,815,44,31,7,50,76,90,1,2,1,90,129,148,221,12,505,129,7,193,39,815,2,258,76,0,4,4,5,-1,0,-1,4,4,6,14,0,19,4,0,5,4,38,8,4,N
99,4,123,9,7,3,5,5,9,1,1,1,5,7,14,69,3,45,12,3,17,3,123,1,19,5,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,1,0,4,1,0,N
141,2,277,14,9,10,8,20,28,2,2,2,22,36,40,95,12,154,36,10,70,8,277,1,72,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,249,8,3,5,5,13,22,2,2,2,14,23,25,123,6,104,25,5,51,5,249,1,48,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,141,5,1,3,4,7,13,1,1,1,7,10,17,70,3,58,15,3,21,4,141,1,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,159,18,10,4,5,7,9,2,2,2,7,9,19,91,4,59,16,4,22,3,159,1,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,189,17,12,5,7,9,18,2,2,2,10,14,31,77,5,95,27,5,37,4,190,1,41,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,456,33,27,14,18,41,42,4,4,4,43,62,121,75,16,339,97,14,120,10,456,1,159,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,4,621,18,15,14,17,44,63,4,4,4,47,113,154,117,16,441,131,14,179,11,621,1,244,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,4,232,19,12,7,9,18,26,2,2,2,19,32,34,74,8,132,33,7,58,9,232,1,65,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,146,3,1,4,3,6,12,2,2,2,6,18,16,61,4,73,11,4,39,3,146,1,29,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,340,4,2,9,12,25,41,3,3,3,27,51,72,74,10,225,61,9,99,7,340,1,112,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,4,139,2,1,3,3,5,12,1,1,1,5,15,13,58,3,69,12,3,42,3,139,1,27,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,90,7,1,2,2,3,6,1,1,1,3,3,7,61,2,23,5,2,10,2,90,1,8,3,0,0,0,-1,0,0,0,0,0,0,0,0,-1,0,0,-1,0,-2,0,0,N
141,6,585,32,18,6,27,56,57,2,2,2,63,55,111,177,7,351,92,6,108,27,585,1,147,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,113,7,3,2,2,3,11,1,1,1,3,10,8,61,2,41,6,2,23,2,113,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,469,12,11,7,29,44,47,2,2,2,48,55,101,140,11,282,92,7,95,19,469,1,147,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,93,6,3,1,2,2,9,1,1,1,2,3,4,61,1,23,3,1,13,2,93,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,815,45,31,7,50,76,90,1,2,1,90,129,148,221,12,505,129,7,193,39,815,2,258,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,4,281,6,3,6,6,14,29,2,2,2,15,31,49,111,7,141,38,6,58,6,281,1,69,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,4,683,2,1,8,29,54,71,2,3,2,69,74,139,233,12,380,101,8,110,21,684,1,175,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,463,7,6,8,18,45,52,3,3,3,56,66,98,121,13,290,79,8,90,15,463,1,145,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,169,9,5,1,9,9,17,1,1,1,9,11,14,99,1,53,14,1,19,9,169,1,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,190,9,7,7,14,17,16,2,2,2,17,21,34,78,7,96,31,7,38,8,190,1,52,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Y
141,2,169,2,1,2,5,7,10,1,1,1,7,8,16,93,2,66,13,2,30,5,169,1,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,105,7,2,1,3,3,8,1,1,1,3,3,2,75,1,22,2,1,12,3,105,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
141,2,204,2,1,1,10,10,21,1,1,1,10,13,9,130,1,53,9,1,22,10,204,1,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
